canonical_player_id,canonical_player_name,display_player_name,breakdown_label,innings,runs,outs,high_score,high_score_sort,high_score_not_out_sort,thirties,fifties,hundreds,ducks,fours,sixes,bat_avg,bbb_runs,bbb_balls_faced,bbb_dismissals,bbb_batting_innings,bbb_matches,strike_rate,dimension,dimension_order,discipline,matches,balls_bowled,runs_against,wickets,bbi,three_wicket_innings,five_wicket_innings,bowl_avg,bowl_sr,eco,catches,stumpings,run_outs,dismissals
hardiek_pattani,Hardiek Pattani,Hardiek Pattani,Summer 2013/14,11.0,135.0,11.0,64,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.272727272727273,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
hardiek_pattani,Hardiek Pattani,Hardiek Pattani,Summer 2014/15,6.0,40.0,6.0,15,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.666666666666667,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
hardiek_pattani,Hardiek Pattani,Hardiek Pattani,Summer 2015/16,1.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
hardiek_pattani,Hardiek Pattani,Hardiek Pattani,Summer 2016/17,2.0,12.0,2.0,12,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
hardiek_pattani,Hardiek Pattani,Hardiek Pattani,Summer 2019/20,8.0,215.0,7.0,102*,102.0,1.0,2.0,0.0,1.0,1.0,12.0,0.0,30.714285714285715,0.0,2.0,1.0,1.0,1.0,0.0,Season,0,Batting,,,,,,,,,,,,,,
hardiek_pattani,Hardiek Pattani,Hardiek Pattani,Summer 2020/21,8.0,115.0,8.0,42,42.0,0.0,1.0,0.0,0.0,1.0,17.0,1.0,14.375,92.0,144.0,7.0,7.0,7.0,63.888888888888886,Season,0,Batting,,,,,,,,,,,,,,
hardiek_pattani,Hardiek Pattani,Hardiek Pattani,Summer 2021/22,1.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
hardiek_pattani,Hardiek Pattani,Hardiek Pattani,Summer 2023/24,1.0,50.0,0.0,50*,50.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
hardiek_pattani,Hardiek Pattani,Hardiek Pattani,Summer 2024/25,9.0,263.0,8.0,52*,52.0,1.0,2.0,1.0,0.0,0.0,37.0,2.0,32.875,172.0,240.0,6.0,6.0,6.0,71.66666666666667,Season,0,Batting,,,,,,,,,,,,,,
hardiek_pattani,Hardiek Pattani,Hardiek Pattani,Summer 2025/26,11.0,208.0,8.0,50*,50.0,1.0,2.0,1.0,0.0,2.0,25.0,2.0,26.0,158.0,247.0,8.0,10.0,10.0,63.96761133603239,Season,0,Batting,,,,,,,,,,,,,,
hardiek_pattani,Hardiek Pattani,Hardiek Pattani,Winter 2012,1.0,2.0,1.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
harsh_vaja,Harsh Vaja,Harsh Vaja,Summer 2022/23,4.0,26.0,4.0,15,15.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.5,15.0,28.0,1.0,1.0,1.0,53.57142857142857,Season,0,Batting,,,,,,,,,,,,,,
harsh_vaja,Harsh Vaja,Harsh Vaja,Summer 2023/24,10.0,101.0,6.0,33*,33.0,1.0,1.0,0.0,0.0,3.0,7.0,0.0,16.833333333333332,36.0,87.0,4.0,6.0,6.0,41.37931034482759,Season,0,Batting,,,,,,,,,,,,,,
harsh_vaja,Harsh Vaja,Harsh Vaja,Summer 2024/25,13.0,310.0,9.0,98,98.0,1.0,1.0,2.0,0.0,1.0,31.0,1.0,34.44444444444444,174.0,197.0,3.0,5.0,5.0,88.3248730964467,Season,0,Batting,,,,,,,,,,,,,,
harsh_vaja,Harsh Vaja,Harsh Vaja,Summer 2025/26,15.0,119.0,15.0,34,34.0,0.0,1.0,0.0,0.0,2.0,14.0,1.0,7.933333333333334,116.0,198.0,14.0,14.0,14.0,58.58585858585859,Season,0,Batting,,,,,,,,,,,,,,
harsh_vaja,Harsh Vaja,Harsh Vaja,Winter 2026,3.0,17.0,2.0,8,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,17.0,20.0,2.0,3.0,3.0,85.0,Season,0,Batting,,,,,,,,,,,,,,
hemant_chawda,Hemant Chawda,Hemant Chawda,Summer 2021/22,5.0,35.0,5.0,11,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,5.0,1.0,1.0,1.0,60.0,Season,0,Batting,,,,,,,,,,,,,,
hemant_chawda,Hemant Chawda,Hemant Chawda,Summer 2022/23,10.0,93.0,8.0,39*,39.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,11.625,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
hemant_chawda,Hemant Chawda,Hemant Chawda,Summer 2023/24,8.0,214.0,5.0,53*,53.0,1.0,2.0,2.0,0.0,0.0,21.0,0.0,42.8,104.0,96.0,3.0,4.0,4.0,108.33333333333333,Season,0,Batting,,,,,,,,,,,,,,
hemant_chawda,Hemant Chawda,Hemant Chawda,Summer 2024/25,10.0,67.0,10.0,38,38.0,0.0,1.0,0.0,0.0,3.0,6.0,1.0,6.7,50.0,91.0,6.0,6.0,6.0,54.94505494505494,Season,0,Batting,,,,,,,,,,,,,,
hemant_chawda,Hemant Chawda,Hemant Chawda,Summer 2025/26,13.0,182.0,11.0,50*,50.0,1.0,0.0,1.0,0.0,1.0,22.0,0.0,16.545454545454547,181.0,240.0,10.0,12.0,12.0,75.41666666666667,Season,0,Batting,,,,,,,,,,,,,,
jignesh_vekaria,Jignesh Vekaria,Jignesh Vekaria,Summer 2022/23,8.0,52.0,6.0,13,13.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,8.666666666666666,37.0,55.0,3.0,5.0,5.0,67.27272727272727,Season,0,Batting,,,,,,,,,,,,,,
jignesh_vekaria,Jignesh Vekaria,Jignesh Vekaria,Summer 2023/24,7.0,60.0,6.0,18,18.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,10.0,39.0,44.0,2.0,3.0,3.0,88.63636363636364,Season,0,Batting,,,,,,,,,,,,,,
jignesh_vekaria,Jignesh Vekaria,Jignesh Vekaria,Summer 2024/25,9.0,151.0,9.0,34,34.0,0.0,2.0,0.0,0.0,1.0,18.0,6.0,16.77777777777778,91.0,97.0,6.0,6.0,6.0,93.81443298969072,Season,0,Batting,,,,,,,,,,,,,,
jignesh_vekaria,Jignesh Vekaria,Jignesh Vekaria,Summer 2025/26,8.0,93.0,7.0,30*,30.0,1.0,2.0,0.0,0.0,1.0,5.0,4.0,13.285714285714286,63.0,73.0,7.0,7.0,7.0,86.3013698630137,Season,0,Batting,,,,,,,,,,,,,,
karan_bedi,Karan Bedi,Karan Bedi,Summer 2014/15,1.0,13.0,1.0,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
karan_bedi,Karan Bedi,Karan Bedi,Summer 2021/22,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
karan_bedi,Karan Bedi,Karan Bedi,Summer 2024/25,8.0,115.0,8.0,34,34.0,0.0,2.0,0.0,0.0,2.0,14.0,0.0,14.375,62.0,109.0,5.0,5.0,5.0,56.88073394495413,Season,0,Batting,,,,,,,,,,,,,,
karan_bedi,Karan Bedi,Karan Bedi,Summer 2025/26,13.0,393.0,7.0,58*,58.0,1.0,3.0,5.0,0.0,2.0,50.0,8.0,56.142857142857146,291.0,263.0,7.0,11.0,11.0,110.64638783269962,Season,0,Batting,,,,,,,,,,,,,,
kartar_singh,Kartar Singh,Kartar Singh,Summer 2008/09,8.0,122.0,5.0,37*,37.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,24.4,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
kartar_singh,Kartar Singh,Kartar Singh,Summer 2009/10,10.0,111.0,9.0,21,21.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.333333333333334,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
kartar_singh,Kartar Singh,Kartar Singh,Summer 2010/11,11.0,149.0,10.0,41,41.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,14.9,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
