canonical_player_id,canonical_player_name,display_player_name,phase_model,phase,phase_order,legal_balls,wickets,runs_conceded,dot_balls,boundary_balls,match_count,overs,avg,eco,sr,dot_ball_pct,boundary_rate
raw_f414d571_ea8f_4450_acf7_fc495d55eabf,Karthikeyan Rajeswaran,Karthikeyan Rajeswaran,One Day,Middle,2,18,2,14,11,2,1,3.0,7.0,4.666666666666667,9.0,61.111111111111114,11.11111111111111
raw_180d74ce_8dad_4581_924d_a8cefbe8ac1f,Kashish Arora,Kashish Arora,One Day,Middle,2,42,0,28,25,3,3,7.0,,4.0,,59.523809523809526,7.142857142857143
raw_180d74ce_8dad_4581_924d_a8cefbe8ac1f,Kashish Arora,Kashish Arora,One Day,Death,3,30,2,12,24,2,3,5.0,6.0,2.4,15.0,80.0,6.666666666666667
raw_180d74ce_8dad_4581_924d_a8cefbe8ac1f,Kashish Arora,Kashish Arora,Two Day,Older Ball,2,48,0,48,27,7,4,8.0,,6.0,,56.25,14.583333333333334
raw_1e6d7af7_02d3_4cec_84f0_7fdcea903ea7,Ketan Khant,Ketan Khant,One Day,Opening,1,205,3,114,147,13,10,34.1,38.0,3.3365853658536584,68.33333333333333,71.70731707317073,6.341463414634147
raw_1e6d7af7_02d3_4cec_84f0_7fdcea903ea7,Ketan Khant,Ketan Khant,One Day,Middle,2,176,3,178,102,30,10,29.2,59.333333333333336,6.068181818181818,58.666666666666664,57.95454545454545,17.045454545454547
raw_1e6d7af7_02d3_4cec_84f0_7fdcea903ea7,Ketan Khant,Ketan Khant,One Day,Death,3,18,2,13,10,1,3,3.0,6.5,4.333333333333333,9.0,55.55555555555556,5.555555555555555
raw_328669d3_6be9_4e4c_a7cf_4938d3a468a4,Khurram Shahzad,Khurram Shahzad,One Day,Opening,1,47,3,46,26,8,2,7.5,15.333333333333334,5.872340425531915,15.666666666666666,55.319148936170215,17.02127659574468
raw_328669d3_6be9_4e4c_a7cf_4938d3a468a4,Khurram Shahzad,Khurram Shahzad,One Day,Death,3,19,0,22,5,2,1,3.1,,6.947368421052632,,26.31578947368421,10.526315789473685
raw_328669d3_6be9_4e4c_a7cf_4938d3a468a4,Khurram Shahzad,Khurram Shahzad,Two Day,New Ball,1,23,0,9,20,2,1,3.5,,2.347826086956522,,86.95652173913044,8.695652173913043
raw_b2cf55f0_ba7c_429a_b8ab_792ddfbd1260,Kishore Kumar,Kishore Kumar,Two Day,New Ball,1,30,0,3,27,0,1,5.0,,0.6,,90.0,0.0
raw_5986c2b6_c3b8_418e_ad95_2affa898a68a,Koushik Arigela,Koushik Arigela,One Day,Middle,2,12,1,1,11,0,1,2.0,1.0,0.5,12.0,91.66666666666667,0.0
raw_5986c2b6_c3b8_418e_ad95_2affa898a68a,Koushik Arigela,Koushik Arigela,One Day,Death,3,5,1,1,4,0,1,0.5,1.0,1.2,5.0,80.0,0.0
krunal_shah,Krunal Shah,Krunal Shah,One Day,Opening,1,41,0,36,26,5,3,6.5,,5.2682926829268295,,63.41463414634146,12.195121951219512
krunal_shah,Krunal Shah,Krunal Shah,One Day,Middle,2,48,1,20,35,2,2,8.0,20.0,2.5,48.0,72.91666666666667,4.166666666666667
krunal_shah,Krunal Shah,Krunal Shah,One Day,Death,3,30,1,13,21,1,2,5.0,13.0,2.6,30.0,70.0,3.3333333333333335
krunal_shah,Krunal Shah,Krunal Shah,Two Day,Older Ball,2,72,0,74,29,8,2,12.0,,6.166666666666667,,40.27777777777778,11.11111111111111
raw_e1381e46_6282_4409_b3b2_f255c92bf47c,Kunal Pandya,Kunal Pandya,One Day,Middle,2,12,0,6,6,0,1,2.0,,3.0,,50.0,0.0
raw_e1381e46_6282_4409_b3b2_f255c92bf47c,Kunal Pandya,Kunal Pandya,One Day,Death,3,6,0,6,1,0,1,1.0,,6.0,,16.666666666666668,0.0
raw_dcac3fcd_7317_4201_8a59_48d1747e11d6,Lalita Jat,Lalita Jat,One Day,Middle,2,18,0,25,2,2,2,3.0,,8.333333333333334,,11.11111111111111,11.11111111111111
raw_3c0406af_bf97_4e15_853f_1ec278f81955,Maheer Sutaria,Maheer Sutaria,Two Day,Older Ball,2,54,0,41,31,5,1,9.0,,4.555555555555555,,57.407407407407405,9.25925925925926
raw_b8841697_9d3a_4006_80e5_9df753f45038,Manan Sutaria,Manan Sutaria,One Day,Middle,2,24,0,11,17,0,1,4.0,,2.75,,70.83333333333333,0.0
raw_fe0fd852_b44b_4e0a_b6af_6d160a17a4d9,Mandeep Singh,Mandeep Singh,One Day,Opening,1,138,7,52,105,4,6,23.0,7.428571428571429,2.260869565217391,19.714285714285715,76.08695652173913,2.898550724637681
raw_fe0fd852_b44b_4e0a_b6af_6d160a17a4d9,Mandeep Singh,Mandeep Singh,One Day,Middle,2,36,1,44,14,6,4,6.0,44.0,7.333333333333333,36.0,38.888888888888886,16.666666666666668
raw_fe0fd852_b44b_4e0a_b6af_6d160a17a4d9,Mandeep Singh,Mandeep Singh,One Day,Death,3,42,2,27,25,3,3,7.0,13.5,3.857142857142857,21.0,59.523809523809526,7.142857142857143
raw_7d6a209d_f4bc_4f61_bda0_59c63b7642f6,Manoj Kumar,Manoj Kumar,T20,Opening,1,12,0,13,7,2,1,2.0,,6.5,,58.333333333333336,16.666666666666668
raw_0ec7b30f_50ff_4069_83c1_32345cebcf02,Mehul Tandel,Mehul Tandel,One Day,Opening,1,54,3,21,38,1,4,9.0,7.0,2.3333333333333335,18.0,70.37037037037037,1.8518518518518519
raw_0ec7b30f_50ff_4069_83c1_32345cebcf02,Mehul Tandel,Mehul Tandel,One Day,Middle,2,186,4,93,134,12,9,31.0,23.25,3.0,46.5,72.04301075268818,6.451612903225806
